醫事機構代碼,醫事機構名稱,醫事機構地址,醫事機構電話,成人口罩總剩餘數,兒童口罩剩餘數,來源資料時間
5931016960,愛美得藥局,新北市板橋區中山路２段３４號１樓,(02)89539190,0,18,2020/02/07 19:40:05
5931017001,聯康藥局,新北市板橋區南雅南路２段１３６號（１樓）,(02)89674888,0,2,2020/02/07 19:40:05
5931017010,醫安藥局,新北市板橋區南雅南路１段１１號１樓及２樓,(02)29692588,34,0,2020/02/07 19:40:05
5931017029,明豐專業藥局,新北市板橋區四川路１段３２２號１樓,(02)29647542,0,4,2020/02/07 19:40:05
5931017047,永欣藥師藥局,新北市板橋區龍興街４６號１樓,(02)29687120,2,0,2020/02/07 19:40:05
5931017056,迦佰麗藥局,新北市板橋區南雅南路２段１１－２４號（１樓）,(02)29648498,12,0,2020/02/07 19:40:05
5931017065,杏文藥局,新北市板橋區實踐路１８５號（１樓）,(02)29565078,0,2,2020/02/07 19:40:05
5931017083,和安藥局,新北市板橋區四川路１段１７１號１樓,(02)29562068,0,50,2020/02/07 19:40:05
5931017109,躍獅莒光藥局,新北市板橋區莒光路５８號１樓,(02)22556743,6,0,2020/02/07 19:40:05
5931017163,快樂藥局中山店,新北市板橋區中山路１段１０４號（１樓）,(02)89611366,4,0,2020/02/07 19:40:05
5931017172,順儷府中藥局,新北市板橋區中山路１段９６號（１樓）,(02)29541199,0,33,2020/02/07 19:40:05
5931017181,順儷民權藥局,新北市板橋區民權路２３４號１樓,(02)29609555,4,28,2020/02/07 19:40:05
5931017207,振昌藥局,新北市板橋區溪崑二街１４號１樓,(02)26862119,1,2,2020/02/07 19:40:05
5931017261,正康新埔藥局,新北市板橋區介壽街４號（１樓）,(02)82595882,18,0,2020/02/07 19:40:05
5931017270,躍獅新埔藥局,新北市板橋區陽明街４７號１樓,(02)22543932,14,14,2020/02/07 19:40:05
5931017289,板橋大樹藥局,新北市板橋區忠孝路２８號（１樓）,(02)29555551,146,44,2020/02/07 19:40:05
5931017305,躍獅國慶藥局,新北市板橋區國慶路１７９號（１樓）,(02)29641548,8,0,2020/02/07 19:40:05
5931017332,盛生藥局,新北市板橋區合宜路９９號（１樓）,(02)89697299,0,2,2020/02/07 19:40:05
5931017341,台安藥局,新北市板橋區中正路２０４號１樓、２樓、３樓,(02)29663600,4,0,2020/02/07 19:40:05
5931017387,華安藥局,新北市板橋區永豐街３２號（１樓）,(02)29581608,22,2,2020/02/07 19:40:05
5931017403,光澤醫美藥局,新北市板橋區四川路１段２１號（１樓）,(02)29551215,0,30,2020/02/07 19:40:05
5931017430,麥田健保藥局,新北市板橋區雙十路２段１２０號２樓,(02)82529223,0,8,2020/02/07 19:40:05
5931017458,吉發藥局,新北市板橋區文化路１段１８８巷５弄１５號１樓,(02)22577381,6,0,2020/02/07 19:40:05
5931017494,佑全板橋四川藥局,新北市板橋區四川路１段４７１號１樓,(02)29559598,0,10,2020/02/07 19:40:05
5931017501,福澤館前藥局,新北市板橋區館前西路１３２號（１樓）,(02)29668399,0,6,2020/02/07 19:40:05
5931017529,埔全藥局,新北市板橋區忠孝路３３號（１樓）,(02)29567309,0,4,2020/02/07 19:40:05
5931017547,好爸爸藥局,新北市板橋區民治街１０７號１樓,(02)22559955,4,0,2020/02/07 19:40:05
5931017592,重慶藥局,新北市板橋區國慶路１２７號（１樓）,(02)29565586,136,48,2020/02/07 19:40:05
5931017609,莊敬藥局,新北市板橋區莊敬路１６３號（１樓）,(02)22551105,150,56,2020/02/07 19:40:05
5931017618,新埔健保藥局,新北市板橋區自由路２號１樓,(02)22558878,108,40,2020/02/07 19:40:05
5931020017,建宏藥局,新北市三重區名源街１６號,(02)29714533,6,0,2020/02/07 19:40:05
5931020400,新迪化中西藥局,新北市三重區三陽路２７號１樓,(02)29884755,10,8,2020/02/07 19:40:05
5931020428,久泰藥局,新北市三重區仁愛街３６號,(02)29735880,0,2,2020/02/07 19:40:05
5931020473,天佑藥局,新北市三重區大同北路８號,(02)29857456,6,0,2020/02/07 19:40:05
5931020508,佑民藥局,新北市三重區頂崁街２１１號,(02)29827022,0,2,2020/02/07 19:40:05
5931020562,力健藥局,新北市三重區自強路３段３８號,(02)29856255,0,2,2020/02/07 19:40:05
5931020624,新英藥師藥局,新北市三重區雙園街３７號,(02)29824840,8,0,2020/02/07 19:40:05
5931020704,建芳藥局,新北市三重區集美街１７４號,(02)29763351,8,7,2020/02/07 19:40:05
5931020820,三民藥師藥局,新北市三重區三民街１３４號,(02)29829328,2,0,2020/02/07 19:40:05
5931020848,吳廣隆藥局,新北市三重區長壽西街５－１號,(02)29715020,0,4,2020/02/07 19:40:05
5931020919,東裕藥局,新北市三重區重新路４段１２２號,(02)29773255,6,2,2020/02/07 19:40:05
5931021023,義中藥局,新北市三重區大同北路１０７號,(02)29815088,4,8,2020/02/07 19:40:05
5931021167,禮隆藥局,新北市三重區自強路４段６４號,(02)29894735,0,1,2020/02/07 19:40:05
5931021416,國星藥局,新北市三重區溪尾街１０９號,(02)29859203,0,2,2020/02/07 19:40:05
5931022995,立雄藥局,新北市三重區仁愛街７３３號１樓,(02)28578815,0,10,2020/02/07 19:40:05
5931023018,重德藥局,新北市三重區正義北路２４６號２樓,(02)89816164,0,10,2020/02/07 19:40:05
5931023036,華泰藥師藥局,新北市三重區五華街６６號１樓,(02)29866009,13,6,2020/02/07 19:40:05
5931023107,容安藥局,新北市三重區正義北路２３７號２樓,(02)89851582,6,20,2020/02/07 19:40:05
5931023116,宏安藥局,新北市三重區集美街１５８號１樓,(02)29785866,54,30,2020/02/07 19:40:05
5931023198,成立藥局,新北市三重區正義北路３１０－１號２樓,(02)89852355,0,36,2020/02/07 19:40:05
5931023349,迪化藥局,新北市三重區中華路７７號,(02)29834445,0,6,2020/02/07 19:40:05
5931023401,正大藥局,新北市三重區五華街３９號,(02)89815931,0,1,2020/02/07 19:40:05
5931023447,安泰藥局,新北市三重區正義北路３００－３號２樓,(02)89815379,0,30,2020/02/07 19:40:05
5931023527,德慈藥局,新北市三重區重新路３段１６號１樓,(02)29736693,0,4,2020/02/07 19:40:05
5931023536,江村藥局,新北市三重區重新路３段９號,(02)29821024,0,4,2020/02/07 19:40:05
5931023581,大重仁藥局,新北市三重區重新路５段５９２號１樓,(02)29958283,0,16,2020/02/07 19:40:05
5931023670,誠泰藥師藥局,新北市三重區重新路３段１０２號,(02)89721125,3,0,2020/02/07 19:40:05
5931023741,向上藥局,新北市三重區正義北路１９１號２樓,(02)29883398,0,36,2020/02/07 19:40:05
5931023750,興安藥局,新北市三重區正義北路２７５之１號,(02)29885795,0,52,2020/02/07 19:40:05
5931023858,開元藥局,新北市三重區正義北路３２４號２樓,(02)29873976,204,46,2020/02/07 19:40:05
5931023910,德河藥局,新北市三重區自強路１段３２０號,(02)0229869850,0,13,2020/02/07 19:40:05
5931024140,祥和藥局,新北市三重區三和路４段３７４號２樓,(02)22807522,0,16,2020/02/07 19:40:05
5931024239,禾華藥局,新北市三重區自強路５段８號１樓,(02)29871888,0,26,2020/02/07 19:40:05
5931024337,安立藥局,新北市三重區正義北路３１７號１樓,(02)66252626,8,0,2020/02/07 19:40:05
5931024355,天賜藥局,新北市三重區自強路１段８５號１樓,(02)29856852,4,42,2020/02/07 19:40:05
5931024373,予康藥局,新北市三重區文化北路１９８號１樓,(02)89858789,0,46,2020/02/07 19:40:05
5931024515,陳藥局,新北市三重區三民街７７號,(02)29848601,18,4,2020/02/07 19:40:05
5931024551,樂活處方箋藥局,新北市三重區中正北路９９號１樓,(02)29805182,0,6,2020/02/07 19:40:05
5931024588,陽光藥師藥局,新北市三重區三和路２段１８２號１樓,(02)29788120,64,28,2020/02/07 19:40:05
5931024622,萊康健保藥局,新北市三重區溪尾街１７６號１樓,(02)82871076,2,0,2020/02/07 19:40:05
5931024631,德榮藥局,新北市三重區中華路９１號１樓,(02)29717291,2,8,2020/02/07 19:40:05
5931024668,景康藥局,新北市三重區集美街２９號１樓,(02)89731717,8,0,2020/02/07 19:40:05
5931024677,博愛藥局,新北市三重區三民街２２０號１樓,(02)29711606,0,7,2020/02/07 19:40:05
5931024695,仁華藥局,新北市三重區五華街７３－１號１樓,(02)29806161,0,2,2020/02/07 19:40:05
5931024711,臻燿藥局,新北市三重區集美街１５０號１樓,(02)29724765,4,0,2020/02/07 19:40:05
5931024908,力行德榮藥局,新北市三重區力行路２段１７０號１樓,(02)22867170,2,0,2020/02/07 19:40:05
5931024935,健康藥局,新北市三重區安樂街５８號１樓,(02)29841882,0,7,2020/02/07 19:40:05
5931024944,康希藥局,新北市三重區三和路２段８３號１樓,(02)89728298,0,1,2020/02/07 19:40:05
5931024962,建祥三和藥局,新北市三重區三和路２段１６０號１樓,(02)29703379,80,26,2020/02/07 19:40:05
5931024971,欽勝藥局,新北市三重區重陽路４段６號２樓,(02)29857389,4,32,2020/02/07 19:40:05
5931025030,飛龍大藥局,新北市三重區龍濱路１６３號１樓,(02)29773733,14,4,2020/02/07 19:40:05
5931025076,慈愛藥局,新北市三重區溪尾街１７３號１樓,(02)89851330,3,0,2020/02/07 19:40:05
5931025110,慈惠藥局,新北市三重區仁愛街５１６號１、２樓,(02)22809009,6,0,2020/02/07 19:40:05
5931025174,小林健保藥局,新北市三重區文化北路６１－１號１樓,(02)29763895,2,8,2020/02/07 19:40:05
5931025192,榮康藥局,新北市三重區成功路８１號１樓,(02)29772723,58,22,2020/02/07 19:40:05
5931025236,祐銘藥局,新北市三重區龍門路２２號１樓,(02)29769001,1,0,2020/02/07 19:40:05
5931025245,黎明藥師藥局,新北市三重區三和路４段２２７號１樓,(02)82870958,0,6,2020/02/07 19:40:05
5931025254,仁愛健保藥局,新北市三重區力行路２段１５３號,(02)22805160,4,5,2020/02/07 19:40:05
5931025307,佑全三重正義藥局,新北市三重區正義北路２０７號１、２樓；２０９號１、２樓,(02)29815341,0,2,2020/02/07 19:40:05
5931025325,欣悅藥局,新北市三重區正義北路２１０號１樓,(02)29711733,0,86,2020/02/07 19:40:05
5931025343,益成藥局,新北市三重區正義北路１５４號３樓之１,(02)89827261,0,24,2020/02/07 19:40:05
5931025352,光興藥局,新北市三重區正義南路６０之４號１樓,(02)89725780,1,2,2020/02/07 19:40:05
5931025398,昌誠藥局,新北市三重區三和路４段１６１號１樓,(02)22876338,0,2,2020/02/07 19:40:05
5931025432,利民藥局,新北市三重區自強路１段１７１號、１７３號１樓及２樓,(02)29852826,0,2,2020/02/07 19:40:05
5931025478,正欣藥局,新北市三重區正義北路１１３號２樓之１,(02)29878878,0,56,2020/02/07 19:40:05
5931025549,吉康健保藥局,新北市三重區三民街２７９號１樓,(02)89810122,2,2,2020/02/07 19:40:05
5931025567,閎安藥局,新北市三重區重新路２段８５號１樓、２樓,(02)29881968,0,10,2020/02/07 19:40:05
5931025585,美康中正北藥局,新北市三重區中正北路１４９號１樓２樓,(02)29882836,0,2,2020/02/07 19:40:05
5931025610,大樹三重藥局,新北市三重區正義北路６６號１樓,(02)29713188,154,56,2020/02/07 19:40:05
5931025647,幸康藥局,新北市三重區正義北路２０５號２樓,(02)29816052,0,36,2020/02/07 19:40:05
5931025665,宏原健保藥局,新北市三重區中正北路１８３號１樓,(02)29871515,0,2,2020/02/07 19:40:05
5931025683,政昇藥局,新北市三重區正義北路１２３號２樓之３,(02)29815690,0,50,2020/02/07 19:40:05
5931025692,杏一三重集成藥局,新北市三重區集成路４３號１樓,(02)29743410,12,2,2020/02/07 19:40:05
5931025709,重新藥局,新北市三重區重新路４段１２號１樓,(02)29742700,168,44,2020/02/07 19:40:05
5931025718,幸聲藥局,新北市三重區正義北路２３９號２樓,(02)29715353,1,6,2020/02/07 19:40:05
5931025727,仁美藥局,新北市三重區慈愛街５１號１、２樓,(02)22805150,164,58,2020/02/07 19:40:05
5931025736,五華春天生活藥局,新北市三重區五華街７３號１、２樓,(02)29876838,4,0,2020/02/07 19:40:05
5931025781,芯慈藥局,新北市三重區永安北路２段１０５號１樓,(02)28570670,1,0,2020/02/07 19:40:05
5931030184,新昇大藥局,新北市永和區永亨路１２２號,(02)29298523,2,10,2020/02/07 19:40:05
5931030504,律安藥局,新北市永和區中和路３２１號,(02)29287212,0,2,2020/02/07 19:40:05
5931030531,成功藥局,新北市永和區成功路１段１３３號,(02)29293622,0,2,2020/02/07 19:40:05
5931030540,易安堂藥局,新北市永和區民光街２２巷２號,(02)29431932,4,0,2020/02/07 19:40:05
5931030960,中正藥局,新北市永和區中正路４３９號,(02)29219213,0,14,2020/02/07 19:40:05
5931032188,原大藥局,新北市永和區永和路１段２０號１樓,(02)29272767,0,6,2020/02/07 19:40:05
5931032286,宏瑞藥局,新北市永和區文化路７８號,(02)32330993,1,4,2020/02/07 19:40:05
5931032311,立安藥局,新北市永和區永和路２段２０３號１樓,(02)89211786,12,0,2020/02/07 19:40:05
5931032633,橘子藥局,新北市永和區仁愛路２９８號１樓,(02)32330390,0,2,2020/02/07 19:40:05
5931032759,友辰藥局,新北市永和區中正路３８０號１樓,(02)29267131,2,0,2020/02/07 19:40:05
5931032811,華特健康藥局,新北市永和區永貞路３６２號１樓,(02)29264391,10,6,2020/02/07 19:40:05
5931032919,宏安藥局,新北市永和區中山路１段２０４號,(02)29281261,0,42,2020/02/07 19:40:05
5931032964,德上藥局,新北市永和區中正路１０６號,(02)89411077,0,2,2020/02/07 19:40:05
5931033023,榮總藥局,新北市永和區信義路１５號１樓,(02)29216596,10,6,2020/02/07 19:40:05
5931033032,弘光藥局,新北市永和區竹林路中興里６６巷１９號１樓,(02)29282000,0,2,2020/02/07 19:40:05
5931033103,皇家藥師藥局,新北市永和區中正路７２０號１樓,(02)89216867,0,20,2020/02/07 19:40:05
5931033185,偉凱藥局,新北市永和區永元路６號１樓,(02)29242595,8,0,2020/02/07 19:40:05
5931033194,廣惠藥局,新北市永和區中正路６４９號２樓,(02)29290675,6,18,2020/02/07 19:40:05
5931033201,級立健保藥局,新北市永和區保平路１３９號１樓,(02)29299995,0,4,2020/02/07 19:40:05
5931033363,保安藥局,新北市永和區保安路２１２號１樓,(02)29277623,1,0,2020/02/07 19:40:05
5931033416,詠悅藥局,新北市永和區中山路１段１７４號１樓,(02)29205760,0,10,2020/02/07 19:40:05
5931033461,常安中西藥局,新北市永和區保平路２６號１樓,(02)29283530,10,4,2020/02/07 19:40:05
5931033498,亞佐藥局,新北市永和區中山路１段１２８巷１７號１樓,(02)89219038,0,26,2020/02/07 19:40:05
5931033603,安安藥局,新北市永和區竹林路２０３號１樓,(02)89263651,0,2,2020/02/07 19:40:05
5931033649,敦品民治藥局,新北市永和區民治街８１號１樓,(02)29494150,0,2,2020/02/07 19:40:05
5931033658,威成藥局,新北市永和區中和路４２９號１樓,(02)29263191,4,2,2020/02/07 19:40:05
5931033701,日陽藥局,新北市永和區竹林路２９號１樓,(02)89252346,0,44,2020/02/07 19:40:05
5931033756,順和藥局,新北市永和區中正路７５號１樓,(02)86680362,0,46,2020/02/07 19:40:05
5931033783,星韻藥局,新北市永和區福和路８８號,(02)89282999,2,0,2020/02/07 19:40:05
5931033792,明慧藥師藥局,新北市永和區仁愛路２９５號１樓,(02)29297118,0,6,2020/02/07 19:40:05
5931033809,新禾藥局,新北市永和區中和路５３７號１樓,(02)29208877,4,22,2020/02/07 19:40:05
5931033854,柏愛藥局,新北市永和區竹林路５７號１樓,(02)89285609,0,2,2020/02/07 19:40:05
5931033881,十路藥局,新北市永和區永貞路１６４號１樓,(02)29258955,0,20,2020/02/07 19:40:05
5931033916,宜田藥局,新北市永和區中正路１１１號２樓,(02)29425935,0,36,2020/02/07 19:40:05
5931033934,新資生永貞大藥局,新北市永和區永貞路４２９號１樓,(02)29227202,0,2,2020/02/07 19:40:05
5931033952,澄品藥局,新北市永和區永利路９６號１樓,(02)22329871,0,6,2020/02/07 19:40:05
5931033961,永和大樹藥局,新北市永和區福和路１４３號１、２樓,(02)29233377,194,50,2020/02/07 19:40:05
5931040180,福雄藥局,新北市中和區景平路５４０號,(02)22499894,6,8,2020/02/07 19:40:05
5931040297,信隆大藥局,新北市中和區安樂路６號１至２樓,(02)29426196,0,2,2020/02/07 19:40:05
5931040313,亮安藥局,新北市中和區宜安路２號,(02)29469898,4,0,2020/02/07 19:40:05
5931040359,劉永安藥局,新北市中和區景安路２２７號,(02)29458377,4,0,2020/02/07 19:40:05
5931040475,顧藥局,新北市中和區圓通路１４０號,(02)22470133,0,4,2020/02/07 19:40:05
5931040546,林德興藥局,新北市中和區永貞路２４２巷９號,(02)29228026,0,52,2020/02/07 19:40:05
5931040573,欣大藥局,新北市中和區連城路３７２之３號１樓,(02)22217036,390,116,2020/02/07 19:40:05
